Latency (ms)
81.3206249877112
79.93433299998287
101.30083300464321
209.0087910037255
77.75991699600127
76.94354200793896
74.9201250000624
76.81250000314321
82.57862499158364
88.49008299876004
76.03650000237394
73.24974999937695
72.35587500326801
72.30812500347383
71.80308300303295
72.56000000052154
73.52295800228603
71.44804099516477
71.80562500434462
72.40058299794327
75.24904199817684
72.16412499838043
72.63166600023396
72.4534580076579
91.168667000602
83.6940000008326
78.08624999597669
73.26066699170042
71.75354199716821
72.5237080041552
72.11791600275319
73.50633399619255
75.36600000457838
74.05329200264532
71.6467919992283
73.17608399898745
72.27491699450184
71.40133299981244
74.78587499645073
73.07808400946669
71.5859170013573
74.85591599834152
74.74245800403878
71.3897499954328
72.00358300178777
72.76170900149737
71.596582987695
74.3902920075925
71.70749999932013
73.51391699921805
86.49204099492636
71.56433300406206
72.86687500891276
72.51333398744464
74.0700000023935
73.62645800458267
72.06191700242925
71.8506669945782
74.87612499971874
71.52883299568202
72.56083299580496
72.64441599545535
74.16087499586865
73.01687500148546
72.53233400115278
73.5742919932818
73.13970899849664
72.709833009867
73.32016600412317
72.68870800908189
78.91104099689983
76.66887500090525
75.2379580080742
74.09149999148212
72.13650000630878
73.39254100224935
72.93358299648389
72.55804199667182
82.17475000128616
72.46829199721105
72.80904200160876
73.5757910006214
73.16200000059325
73.00874999782536
75.89295899379067
74.32458299444988
74.45895900309552
72.38916600181255
74.6801659988705
71.90191600238904
73.0150000017602
73.72420799219981
72.39950000075623
72.30362499831244
